file,row,field,before,after,reason
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,447,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\af9e637ceefdd477dd305fe750ff75b5.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\af9e637ceefdd477dd305fe750ff75b5.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,448,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b08d54426c6af35ea469ecb63d047fbc.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b08d54426c6af35ea469ecb63d047fbc.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,449,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b0a52e18d443efb28d082f0ae8e7b893.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b0a52e18d443efb28d082f0ae8e7b893.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,450,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b0c179bc7f39eeb0add4d6e00e51732c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b0c179bc7f39eeb0add4d6e00e51732c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,451,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b117813585c3d832d90eabc3cce04721.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b117813585c3d832d90eabc3cce04721.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,452,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b154780d4c3de6dfedeb1efcb2411575.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b154780d4c3de6dfedeb1efcb2411575.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,453,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b19ed7f40285fbd541be0bacde17fae3.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b19ed7f40285fbd541be0bacde17fae3.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,454,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b1d44013e0b4fab1d38af22901e312c4.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b1d44013e0b4fab1d38af22901e312c4.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,455,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b22bd21cfb3258bad7d934f036c34b5b.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b22bd21cfb3258bad7d934f036c34b5b.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,456,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b28339816a52309160153d0e27833cef.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b28339816a52309160153d0e27833cef.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,457,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b2a0d46de6a845624835477b8207cbe8.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b2a0d46de6a845624835477b8207cbe8.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,458,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b311e9ad56a71aadfcd8be7009111352.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b311e9ad56a71aadfcd8be7009111352.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,459,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b455c6067fa5e154a2c48ac187029022.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b455c6067fa5e154a2c48ac187029022.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,460,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b489964b59d3f6f9070e45a02e469d8b.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b489964b59d3f6f9070e45a02e469d8b.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,461,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b6c1ab12c31f8330977696c199b0592a.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b6c1ab12c31f8330977696c199b0592a.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,462,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b7531cbe38186e2d9aeb1b5de83984b3.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b7531cbe38186e2d9aeb1b5de83984b3.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,463,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b775ef55984de7ff2b12941010f9d968.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b775ef55984de7ff2b12941010f9d968.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,464,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b7ce898bce636076cff5d2267500bc18.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b7ce898bce636076cff5d2267500bc18.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,465,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b7e9e8a42a7581a9f40b67f4ed3bab72.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b7e9e8a42a7581a9f40b67f4ed3bab72.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,466,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b80be20a79e5a7539bd00f4907b444b2.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b80be20a79e5a7539bd00f4907b444b2.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,467,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b995057fed5cd441821c8a954697ea57.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b995057fed5cd441821c8a954697ea57.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,468,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b99a097e12daedcc1d269899c813db0c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b99a097e12daedcc1d269899c813db0c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,469,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b9b2a7a46b88db57379c59db58cc2228.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b9b2a7a46b88db57379c59db58cc2228.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,470,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\b9e484fa14cf5877736daa59b2ce2b24.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\b9e484fa14cf5877736daa59b2ce2b24.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,471,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\bb3d26414a85af5edf485b330607860d.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\bb3d26414a85af5edf485b330607860d.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,472,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\bbc8cca2bda1c6bc5b66715a12830d78.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\bbc8cca2bda1c6bc5b66715a12830d78.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,473,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\bc7483c563cf172e46390a235cdc63b9.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\bc7483c563cf172e46390a235cdc63b9.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,474,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\bd3257de200124da83881b37840d3987.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\bd3257de200124da83881b37840d3987.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,475,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\bda862be2d20d538b558300c97b8255c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\bda862be2d20d538b558300c97b8255c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,476,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\bdd0bebed953f69413213d387c9717e7.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\bdd0bebed953f69413213d387c9717e7.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,477,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\bdd7f0b920e6c5ea82526986ffb63001.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\bdd7f0b920e6c5ea82526986ffb63001.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,478,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\be1bb194dfb986bf7554b491852b8901.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\be1bb194dfb986bf7554b491852b8901.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,479,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\beaa1ae511a49bd86ee5c090f91c80d7.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\beaa1ae511a49bd86ee5c090f91c80d7.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,480,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c41d4f698ccccbf7068c44c8c14f4e16.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c41d4f698ccccbf7068c44c8c14f4e16.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,481,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c42997b00e59f4523788aa9fbe1f7526.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c42997b00e59f4523788aa9fbe1f7526.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,482,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c47bf1efb40dc9e8eb8975abcb539ab8.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c47bf1efb40dc9e8eb8975abcb539ab8.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,483,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c4c2b57389bb4eac8ce685dfe8f5b965.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c4c2b57389bb4eac8ce685dfe8f5b965.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,484,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c67b6e145e57b4fbd4db367f114bd879.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c67b6e145e57b4fbd4db367f114bd879.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,485,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c6821f9488fa1827726c54dbf5c862b8.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c6821f9488fa1827726c54dbf5c862b8.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,486,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c8205cbdfff77ee90770156c3075a38f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c8205cbdfff77ee90770156c3075a38f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,487,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c8634131ee43469be8f4f75ab4595b10.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c8634131ee43469be8f4f75ab4595b10.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,488,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c87a39abf714b710d0539e246739d783.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c87a39abf714b710d0539e246739d783.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,489,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c8f9493ed65b68adb82000cb7ca7baf3.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c8f9493ed65b68adb82000cb7ca7baf3.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,490,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\c9380a132776f6d999ed5a72a1212bcf.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\c9380a132776f6d999ed5a72a1212bcf.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,491,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\ca6c1531a83f8ee89916ed934f8d4847.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\ca6c1531a83f8ee89916ed934f8d4847.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,492,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\cad7f3b0b26e674d67eb5a735c0a9bbe.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\cad7f3b0b26e674d67eb5a735c0a9bbe.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,493,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\cbfe3d59be5549fee6a56e73fc8b2803.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\cbfe3d59be5549fee6a56e73fc8b2803.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,494,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\cdf9f0eb45572fe32a1c66db5755fc20.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\cdf9f0eb45572fe32a1c66db5755fc20.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,495,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\ce2445abc396911bace06d962bf9b6e6.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\ce2445abc396911bace06d962bf9b6e6.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,496,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\ce371ba7a1fb344e711357b2a55c8754.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\ce371ba7a1fb344e711357b2a55c8754.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,497,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\ce51a9ef3a4afc873a483972c2264c2f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\ce51a9ef3a4afc873a483972c2264c2f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,498,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\ce5e76544b8c1d0ec34783b0f1bc471d.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\ce5e76544b8c1d0ec34783b0f1bc471d.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,499,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\cf32a2bc41deeb7436a36bcc4ff324fb.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\cf32a2bc41deeb7436a36bcc4ff324fb.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,500,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\cf412a6f906091434c19ffd30f2df9b6.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\cf412a6f906091434c19ffd30f2df9b6.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,501,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d04d4c8e2d4a4338994e37f3eec158ca.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d04d4c8e2d4a4338994e37f3eec158ca.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,502,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d13883c248f9a28b6f50e3ac77ccb756.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d13883c248f9a28b6f50e3ac77ccb756.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,503,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d16b67fee07971da41a3d08707ccd864.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d16b67fee07971da41a3d08707ccd864.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,504,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d189ad84aa78fffbb5bea14f1c230e54.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d189ad84aa78fffbb5bea14f1c230e54.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,505,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d3ef9ae515fb3cd3565e2c9875b3e0aa.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d3ef9ae515fb3cd3565e2c9875b3e0aa.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,506,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d433568de3111a8536c18e27eff73a47.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d433568de3111a8536c18e27eff73a47.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,507,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d47efdd2527ed1646f31bec6dcbbcdc1.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d47efdd2527ed1646f31bec6dcbbcdc1.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,508,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d4a201049322f6130e8ee837c22ed803.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d4a201049322f6130e8ee837c22ed803.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,509,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d5331c5488785e73b81760e5418a192d.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d5331c5488785e73b81760e5418a192d.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,510,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d55bf1212f45e38da405d8bde20f6a7d.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d55bf1212f45e38da405d8bde20f6a7d.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,511,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d65e8ebeaf0add8c9491ba9d8b35931e.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d65e8ebeaf0add8c9491ba9d8b35931e.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,512,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d6d95f11e158dafc5fe2955b81192f51.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d6d95f11e158dafc5fe2955b81192f51.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,513,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d70837c881f01f8c51afe9616879de50.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d70837c881f01f8c51afe9616879de50.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,514,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d754c0b8f318f683355ec2b11954abb4.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d754c0b8f318f683355ec2b11954abb4.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,515,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d7a418b9be0b9981e1a5e81f97e70690.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d7a418b9be0b9981e1a5e81f97e70690.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,516,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d7aea6f37597df566725da73655edcc2.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d7aea6f37597df566725da73655edcc2.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,517,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d7bbb290f6691900ee45ea1ed1d5787f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d7bbb290f6691900ee45ea1ed1d5787f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,518,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d7eafe6a9ffafc052512cac5aa378efb.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d7eafe6a9ffafc052512cac5aa378efb.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,519,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d8b297c773294eb23707c0a7f693c5fc.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d8b297c773294eb23707c0a7f693c5fc.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,520,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d8d73dcf93b13ff0bd2f11639abd0003.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d8d73dcf93b13ff0bd2f11639abd0003.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,521,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d936f8115e8be8a46c5933decd3b6b94.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d936f8115e8be8a46c5933decd3b6b94.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,522,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d99ee7158fccfc6add49cd6b8389fb55.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d99ee7158fccfc6add49cd6b8389fb55.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,523,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\d9f6c5f7623550374aff527ad8ba6ccd.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\d9f6c5f7623550374aff527ad8ba6ccd.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,524,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\da0364cb98ded8ccbdea0d70fc8fa38c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\da0364cb98ded8ccbdea0d70fc8fa38c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,525,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\da9778a74d1eb6016acd497948eae1d1.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\da9778a74d1eb6016acd497948eae1d1.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,526,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\db3e54a9097fc39788693da5bbcef8cf.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\db3e54a9097fc39788693da5bbcef8cf.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,527,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\db56d92cb8648d1bd80eff002eefdbf7.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\db56d92cb8648d1bd80eff002eefdbf7.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,528,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\db8cef631031c241d7eea067c09fde94.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\db8cef631031c241d7eea067c09fde94.png,mapped_to_project3_raw_png
