file_path,category,purpose,status,main_functions,imports,inputs,outputs,formal_or_legacy,thesis_section,evidence_level,notes
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/diagnostics/export_reload_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data_schema_enriched; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\patch_proposed_convnext_tiny_5class.pt,outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\patch_proposed_convnext_tiny_5class.pt,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/diagnostics/fairness_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_byte_identical; config_path; config_sha256; outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\config\\experiment_config.json; outputs\\raddino_convnext_tiny_experiment_seed42\\shared_phase2_finetune_config.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase1_patch_distillation\\checkpoints\\patch_distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled; weights_enum,outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\config\\experiment_config.json; outputs\\raddino_convnext_tiny_experiment_seed42\\shared_phase2_finetune_config.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase1_patch_distillation\\checkpoints\\patch_distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/diagnostics/initialization_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase1_patch_distillation\\checkpoints\\patch_distilled_convnext_tiny_backbone.pt; weights_enum,outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase1_patch_distillation\\checkpoints\\patch_distilled_convnext_tiny_backbone.pt,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/diagnostics/numerical_stability_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/diagnostics/phase2_final_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/diagnostics/preflight_validation.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_sha256; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\config\\experiment_config.json,outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\config\\experiment_config.json,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/diagnostics/split_integrity_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_sha256; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\config\\experiment_config.json,outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\config\\experiment_config.json,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/diagnostics/stage0_smoke_test.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_sha256; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0007d316f756b3fa0baea2ff514ce945_class0_radR10_bbox0006.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0007d316f756b3fa0baea2ff514ce945_class0_radR9_bbox0007.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\00bcb82818ea83d6a86df241762cd7d0_class0_radR9_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0108949daa13dc94634a7d650a05c0bb_class0_radR10_bbox0004.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0108949daa13dc94634a7d650a05c0bb_class0_radR8_bbox0002.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0108949daa13dc94634a7d650a05c0bb_class0_radR9_bbox0005.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\010a3dbb67bc37800a041866844861b1_class0_radR10_bbox0002.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\010a3dbb67bc37800a041866844861b1_class0_radR10_bbox0002__aug_brightness_0036_f095.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\010a3dbb67bc37800a041866844861b1_class0_radR8_bbox0003.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\010a3dbb67bc37800a041866844861b1_class0_radR9_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\011ae9520e81f1efe71c9d954ec07d09_class0_radR9_bbox0010.png,outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0007d316f756b3fa0baea2ff514ce945_class0_radR10_bbox0006.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0007d316f756b3fa0baea2ff514ce945_class0_radR9_bbox0007.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\00bcb82818ea83d6a86df241762cd7d0_class0_radR9_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0108949daa13dc94634a7d650a05c0bb_class0_radR10_bbox0004.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0108949daa13dc94634a7d650a05c0bb_class0_radR8_bbox0002.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\0108949daa13dc94634a7d650a05c0bb_class0_radR9_bbox0005.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\010a3dbb67bc37800a041866844861b1_class0_radR10_bbox0002.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\010a3dbb67bc37800a041866844861b1_class0_radR10_bbox0002__aug_brightness_0036_f095.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\010a3dbb67bc37800a041866844861b1_class0_radR8_bbox0003.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\010a3dbb67bc37800a041866844861b1_class0_radR9_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\011ae9520e81f1efe71c9d954ec07d09_class0_radR9_bbox0010.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\01546d3e6175ceaabd7d92f0c566579d_class0_radR10_bbox0003.png,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/diagnostics/test_evaluation_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\best.pt,outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\best.pt,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/environment.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/metrics/phase2_metrics.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/phase2_patch_proposed_training_summary.md,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/predictions/test_predictions.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\processed\bbox_crops_224\0_aortic_enlargement\0c25b330d5b20498108b343c644f2a1c_class0_radR10_bbox0004.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c25b330d5b20498108b343c644f2a1c_class0_radR8_bbox0001.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c25b330d5b20498108b343c644f2a1c_class0_radR9_bbox0005.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c31081e8ada2990bcbef0f12ea60b07_class0_radR10_bbox0002.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c31081e8ada2990bcbef0f12ea60b07_class0_radR8_bbox0001.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c31081e8ada2990bcbef0f12ea60b07_class0_radR9_bbox0003.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c76c19b3f015e0387dd2adcbef86182_class0_radR10_bbox0002.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c76c19b3f015e0387dd2adcbef86182_class0_radR8_bbox0006.png; data\processed\bbox_crops_224\0_aortic_enlargement\10e7dac260f11046164aa94f2d8add9f_class0_radR10_bbox0002.png; data\processed\bbox_crops_224\0_aortic_enlargement\10e7dac260f11046164aa94f2d8add9f_class0_radR8_bbox0001.png; data\processed\bbox_crops_224\0_aortic_enlargement\10e7dac260f11046164aa94f2d8add9f_class0_radR9_bbox0003.png; data\processed\bbox_crops_224\0_aortic_enlargement\12e0e910766f2d1b1ccda7c32051643f_class0_radR10_bbox0003.png,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/test_results/classification_report.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/test_results/confusion_matrix.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/test_results/per_class_metrics.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/test_results/test_evaluation_metadata.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\test_roi_manifest.csv; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\best.pt,outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\test_roi_manifest.csv; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\best.pt,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/test_results/test_metrics.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\best.pt,outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\best.pt,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_patch_experiment_seed42/phase2_proposed_patch_distilled/training_progress.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/comparison_summary.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_copies_byte_identical; config_expected_sha256; config_sha256; configs_reference_shared_sha; outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\fairness_audit.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\test_results\\test_metrics.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\test_results\\test_metrics.json,outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\fairness_audit.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\test_results\\test_metrics.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\test_results\\test_metrics.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\image_id_split_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\test_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\train_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\val_roi_manifest.csv,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/confusion_matrices/baseline_confusion_matrix.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/confusion_matrices/cls_confusion_matrix.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/confusion_matrices/cls_minus_baseline.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/confusion_matrices/patch_confusion_matrix.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/confusion_matrices/patch_minus_baseline.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/confusion_matrices/patch_minus_cls.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/environment.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/fairness_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_copies_byte_identical; config_expected_sha256; configs_reference_shared_sha; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\image_id_split_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\test_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\train_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\val_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\shared_phase2_finetune_config.json,outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\image_id_split_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\test_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\train_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\val_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\shared_phase2_finetune_config.json,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/input_integrity_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\fairness_audit.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\test_results\\test_metrics.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\test_results\\test_metrics.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\diagnostics\\fairness_audit.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\diagnostics\\initialization_audit.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\test_results\\confusion_matrix.csv,outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\fairness_audit.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\test_results\\test_metrics.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\test_results\\test_metrics.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\diagnostics\\fairness_audit.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\diagnostics\\initialization_audit.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\test_results\\confusion_matrix.csv,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/layernorm_initialization_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_sha256; outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase1_patch_distillation\\checkpoints\\patch_distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\diagnostics\\initialization_audit.json; weights_enum,outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_proposed_distilled\\diagnostics\\stage0_smoke_test.json; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase1_patch_distillation\\checkpoints\\patch_distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_patch_experiment_seed42\\phase2_proposed_patch_distilled\\diagnostics\\initialization_audit.json,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/predictions/all_three_disagreement_cases.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\processed\bbox_crops_224\2_pleural_thickening\1bbd7232924e951e7fa87ffa0f62ec3d_class2_radR9_bbox0001.png; data\processed\bbox_crops_224\2_pleural_thickening\1bbd7232924e951e7fa87ffa0f62ec3d_class2_radr9_bbox0001.png; data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radR10_bbox0006.png; data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radR9_bbox0009.png; data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radr10_bbox0006.png; data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radr9_bbox0009.png; data\processed\bbox_crops_224\2_pleural_thickening\2860567dbd5d3f2597072e0b0e45ccd6_class2_radR9_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\2860567dbd5d3f2597072e0b0e45ccd6_class2_radr9_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\28d769becacfbdeebab6d3fda7322cf7_class2_radR10_bbox0008.png; data\processed\bbox_crops_224\2_pleural_thickening\28d769becacfbdeebab6d3fda7322cf7_class2_radr10_bbox0008.png; data\processed\bbox_crops_224\2_pleural_thickening\2a848e44e179f5e9b7d708835cfa5109_class2_radR10_bbox0004.png; data\processed\bbox_crops_224\2_pleural_thickening\2a848e44e179f5e9b7d708835cfa5109_class2_radr10_bbox0004.png,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_three_model_comparison_seed42/predictions/baseline_vs_cls_discordant.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radR9_bbox0009.png; data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radr9_bbox0009.png; data\processed\bbox_crops_224\2_pleural_thickening\2860567dbd5d3f2597072e0b0e45ccd6_class2_radR9_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\2860567dbd5d3f2597072e0b0e45ccd6_class2_radr9_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radR9_bbox0006.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radR9_bbox0011.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radr9_bbox0006.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radr9_bbox0011.png; data\processed\bbox_crops_224\2_pleural_thickening\4308b795084095f21117491e3b07f2a7_class2_radR10_bbox0011.png; data\processed\bbox_crops_224\2_pleural_thickening\4308b795084095f21117491e3b07f2a7_class2_radR10_bbox0023.png; data\processed\bbox_crops_224\2_pleural_thickening\4308b795084095f21117491e3b07f2a7_class2_radr10_bbox0011.png; data\processed\bbox_crops_224\2_pleural_thickening\4308b795084095f21117491e3b07f2a7_class2_radr10_bbox0023.png,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
